Open,Minimum,Maximum,Close,Date,Position
"23,486,000","23,486,000","23,486,000","23,486,000",2023/09/13,No Change
"23,495,000","23,357,000","23,504,000","23,486,000",2023/09/12,High
"23,450,500","23,246,000","23,544,000","23,357,000",2023/09/11,Low
"23,460,500","23,398,000","23,507,000","23,414,000",2023/09/10,Low
"23,538,000","23,444,000","23,620,000","23,456,000",2023/09/09,Low
"23,629,000","23,534,000","23,668,000","23,590,000",2023/09/08,High
"23,534,000","23,534,000","23,534,000","23,534,000",2023/09/07,No Change
"23,542,500","23,313,000","23,551,000","23,534,000",2023/09/06,Low
"23,625,000","23,625,000","23,625,000","23,625,000",2023/09/05,No Change
"23,678,000","23,604,000","23,731,000","23,625,000",2023/09/04,Low
"23,754,000","23,604,000","23,800,000","23,708,000",2023/09/03,High
"23,710,000","23,594,000","23,786,000","23,634,000",2023/09/02,Low
"23,666,000","23,299,000","23,673,000","23,659,000",2023/09/01,High
"23,294,000","23,294,000","23,294,000","23,294,000",2023/08/31,No Change
"23,312,500","23,267,000","23,331,000","23,294,000",2023/08/30,Low
"23,429,500","23,091,000","23,544,000","23,315,000",2023/08/29,High
"23,234,500","23,110,000","23,244,000","23,225,000",2023/08/28,High
"23,209,000","22,865,000","23,306,000","23,112,000",2023/08/27,Low
"23,185,000","22,973,000","23,200,000","23,170,000",2023/08/26,High
"23,076,500","22,927,000","23,147,000","23,006,000",2023/08/25,Low
"23,130,000","23,130,000","23,130,000","23,130,000",2023/08/24,No Change
"23,184,500","23,128,000","23,239,000","23,130,000",2023/08/23,Low
"23,186,000","23,114,000","23,209,000","23,163,000",2023/08/22,Low
"23,202,000","22,798,000","23,214,000","23,190,000",2023/08/21,High
"22,926,000","22,632,000","23,054,000","22,798,000",2023/08/20,High
"22,854,500","22,632,000","23,077,000","22,632,000",2023/08/19,Low
"22,964,000","22,893,000","23,024,000","22,904,000",2023/08/18,Low
"23,043,000","23,043,000","23,043,000","23,043,000",2023/08/17,No Change
"23,063,500","22,990,000","23,084,000","23,043,000",2023/08/16,Low
"23,215,500","23,077,000","23,354,000","23,077,000",2023/08/15,Low
"23,241,000","23,084,000","23,262,000","23,220,000",2023/08/14,High
"23,367,000","23,184,000","23,523,000","23,211,000",2023/08/13,Low
"23,262,000","23,038,000","23,308,000","23,216,000",2023/08/12,High
"23,055,500","22,810,000","23,073,000","23,038,000",2023/08/11,Low
"23,495,000","23,495,000","23,495,000","23,495,000",2023/08/10,No Change
"23,512,500","23,456,000","23,530,000","23,495,000",2023/08/09,Low
"23,546,000","23,407,000","23,585,000","23,507,000",2023/08/08,High
"23,461,500","23,375,000","23,516,000","23,407,000",2023/08/07,Low
"23,591,000","23,509,000","23,666,000","23,516,000",2023/08/06,Low
"23,666,000","23,539,000","23,728,000","23,604,000",2023/08/05,Low
"23,757,500","23,629,000","23,867,000","23,648,000",2023/08/04,Low
"23,918,000","23,918,000","23,918,000","23,918,000",2023/08/01,No Change
"23,965,000","23,645,000","24,012,000","23,918,000",2023/07/31,High
"23,703,000","23,244,000","23,728,000","23,678,000",2023/07/30,High
"23,351,000","23,257,000","23,440,000","23,262,000",2023/07/29,Low
"23,432,000","23,237,000","23,454,000","23,410,000",2023/07/28,High
"23,332,500","23,329,000","23,336,000","23,329,000",2023/07/26,No Change
"23,431,500","23,262,000","23,534,000","23,329,000",2023/07/25,Low
"23,360,500","23,098,000","23,380,000","23,341,000",2023/07/24,High
"23,269,000","22,666,000","23,269,000","23,269,000",2023/07/23,High
"22,902,000","22,696,000","23,082,000","22,722,000",2023/07/22,Low
"23,108,500","22,872,000","23,308,000","22,909,000",2023/07/21,Low
"23,177,000","23,177,000","23,177,000","23,177,000",2023/07/20,No Change
"23,200,000","23,013,000","23,223,000","23,177,000",2023/07/19,High
"23,150,000","23,020,000","23,193,000","23,107,000",2023/07/18,Low
"23,219,500","23,052,000","23,313,000","23,126,000",2023/07/17,Low
"23,291,000","23,163,000","23,320,000","23,262,000",2023/07/16,High
"23,252,000","23,121,000","23,320,000","23,184,000",2023/07/15,Low
"23,479,000","23,287,000","23,638,000","23,320,000",2023/07/14,Low
"23,493,000","23,493,000","23,493,000","23,493,000",2023/07/13,No Change
"23,539,000","23,440,000","23,585,000","23,493,000",2023/07/12,High
"23,474,500","23,063,000","23,493,000","23,456,000",2023/07/11,High
"23,405,000","23,158,000","23,532,000","23,278,000",2023/07/10,Low
"23,530,000","23,438,000","23,574,000","23,486,000",2023/07/09,Low
"23,594,500","23,426,000","23,611,000","23,578,000",2023/07/08,Low
"23,728,500","23,504,000","23,846,000","23,611,000",2023/07/07,Low
"23,837,000","23,837,000","23,837,000","23,837,000",2023/07/06,No Change
"23,861,000","23,781,000","23,885,000","23,837,000",2023/07/05,High
"23,701,000","23,539,000","23,978,000","23,807,000",2023/07/04,Low
"23,823,000","23,618,000","23,902,000","23,846,000",2023/07/03,High
"23,989,000","23,560,000","23,989,000","23,832,000",2023/07/02,Low
"24,005,000","23,842,000","24,232,000","24,001,000",2023/07/01,No Change
"23,488,000","23,488,000","24,056,000","24,001,000",2023/06/30,High
"23,484,000","23,484,000","23,484,000","23,484,000",2023/06/28,No Change
"23,493,000","23,306,000","23,532,000","23,484,000",2023/06/27,Low
"23,590,000","23,306,000","23,770,000","23,511,000",2023/06/26,Low
"23,588,000","23,306,000","23,735,000","23,597,000",2023/06/25,High
"24,303,000","23,444,000","24,303,000","23,581,000",2023/06/24,Low
"23,504,000","23,308,000","24,347,000","24,296,000",2023/06/23,High
"23,352,000","23,352,000","23,352,000","23,352,000",2023/06/22,No Change
"23,334,000","23,283,000","23,447,000","23,352,000",2023/06/21,High
"22,950,000","22,937,000","23,124,000","23,008,000",2023/06/20,Low
"23,112,000","23,112,000","23,435,000","23,297,000",2023/06/19,High
"23,581,000","23,098,000","23,581,000","23,107,000",2023/06/18,Low
"23,516,000","23,336,000","23,805,000","23,585,000",2023/06/17,High
"23,068,000","23,068,000","23,948,000","23,509,000",2023/06/16,High
"23,077,000","23,077,000","23,077,000","23,077,000",2023/06/15,No Change
"23,193,000","22,867,000","23,262,000","23,077,000",2023/06/14,Low
"23,468,000","23,075,000","23,885,000","23,278,000",2023/06/13,Low
"22,770,000","22,770,000","23,569,000","23,465,000",2023/06/12,High
"22,327,000","21,976,000","22,805,000","22,768,000",2023/06/11,High
"23,181,000","22,431,000","23,444,000","22,472,000",2023/06/10,Low
"23,479,000","23,100,000","23,562,000","23,188,000",2023/06/09,Low
"23,486,000","23,486,000","23,486,000","23,486,000",2023/06/08,No Change
"23,666,000","23,103,000","23,678,000","23,486,000",2023/06/07,Low
"24,585,000","23,839,000","24,590,000","23,869,000",2023/06/06,Low
"24,636,000","24,490,000","24,813,000","24,578,000",2023/06/05,Low
"24,647,000","24,647,000","24,647,000","24,647,000",2023/06/03,No Change
"25,026,000","24,476,000","25,026,000","24,647,000",2023/06/02,Low
"25,040,000","25,040,000","25,040,000","25,040,000",2023/06/01,No Change
"24,959,000","24,703,000","25,097,000","25,040,000",2023/05/31,High
"24,966,000","24,488,000","25,144,000","24,950,000",2023/05/30,Low
"25,280,000","24,853,000","25,280,000","24,957,000",2023/05/29,Low
"24,970,000","24,841,000","25,411,000","25,268,000",2023/05/28,High
"25,003,000","24,797,000","25,037,000","24,959,000",2023/05/27,Low
"25,266,000","24,970,000","25,409,000","25,236,000",2023/05/26,Low
"25,271,000","25,271,000","25,271,000","25,271,000",2023/05/25,No Change
"25,368,000","24,959,000","25,368,000","25,271,000",2023/05/24,Low
"25,647,000","25,294,000","25,998,000","25,361,000",2023/05/23,Low
"25,778,000","25,395,000","25,963,000","25,633,000",2023/05/22,Low
"25,647,000","25,647,000","26,032,000","25,774,000",2023/05/21,High
"25,520,000","25,520,000","26,056,000","25,642,000",2023/05/20,High
"25,146,000","24,980,000","25,652,000","25,518,000",2023/05/19,High
"24,998,000","24,998,000","24,998,000","24,998,000",2023/05/18,No Change
"25,157,000","24,901,000","25,167,000","24,998,000",2023/05/17,Low
"25,215,000","24,864,000","25,379,000","25,169,000",2023/05/16,Low
"25,238,000","25,176,000","25,998,000","25,894,000",2023/05/14,High
"25,695,000","25,141,000","25,975,000","25,234,000",2023/05/13,Low
"26,436,000","25,557,000","26,436,000","25,709,000",2023/05/12,Low
"26,425,000","26,425,000","26,425,000","26,425,000",2023/05/11,No Change
"26,529,000","26,312,000","26,598,000","26,425,000",2023/05/10,Low
"26,416,000","26,092,000","26,580,000","26,522,000",2023/05/09,High
"26,591,000","26,358,000","27,009,000","26,409,000",2023/05/08,Low
"26,390,000","26,307,000","26,753,000","26,587,000",2023/05/07,High
"26,413,000","26,226,000","26,755,000","26,344,000",2023/05/06,Low
"27,351,000","26,446,000","27,351,000","26,515,000",2023/05/05,Low
"27,346,000","27,346,000","27,346,000","27,346,000",2023/05/04,No Change
"27,258,000","27,235,000","27,695,000","27,346,000",2023/05/03,High
"27,221,000","27,057,000","27,510,000","27,263,000",2023/05/02,High
"27,473,000","27,004,000","27,683,000","27,217,000",2023/05/01,Low
"27,787,000","25,869,000","28,145,000","27,480,000",2023/04/30,High
"27,099,000","27,004,000","27,498,000","27,452,000",2023/04/29,High
"26,584,000","26,561,000","27,279,000","27,094,000",2023/04/28,High
"26,580,000","26,580,000","26,580,000","26,580,000",2023/04/27,No Change
"26,333,000","26,330,000","26,737,000","26,580,000",2023/04/26,High
"25,723,000","25,723,000","26,344,000","26,330,000",2023/04/25,High
"26,049,000","25,561,000","26,049,000","25,737,000",2023/04/23,Low
"26,021,000","25,984,000","26,182,000","26,056,000",2023/04/19,High
"25,795,000","25,615,000","25,933,000","25,908,000",2023/04/18,High
"25,682,000","25,361,000","25,797,000","25,545,000",2023/04/17,Low
"25,497,000","25,488,000","25,940,000","25,859,000",2023/04/16,High
"25,130,000","24,910,000","25,605,000","25,501,000",2023/04/15,High
"25,568,000","24,931,000","25,568,000","25,144,000",2023/04/14,Low
"25,495,000","25,404,000","25,663,000","25,582,000",2023/04/12,High
"25,180,000","25,155,000","25,617,000","25,501,000",2023/04/10,High
"24,878,000","24,426,000","25,017,000","24,899,000",2023/04/09,High
"25,481,000","24,728,000","25,485,000","24,869,000",2023/04/08,Low
"25,501,000","25,187,000","25,848,000","25,485,000",2023/04/07,Low
"27,856,500","18,557,000","30,223,000","25,490,000",2023/04/06,No Change
"25,938,000","25,291,000","25,952,000","25,490,000",2023/04/05,Low
"25,832,000","25,799,000","26,344,000","25,952,000",2023/04/04,High
"25,753,000","24,903,000","25,848,000","25,827,000",2023/04/03,High
"25,900,000","24,599,000","26,090,000","25,767,000",2023/04/02,Low
"25,067,000","25,060,000","26,617,000","26,406,000",2023/03/18,High
"23,137,000","23,137,000","25,213,000","25,074,000",2023/03/17,High
"23,170,000","22,558,000","23,290,000","23,147,000",2023/03/15,Low
"22,837,000","22,533,000","23,170,000","23,165,000",2023/03/14,High
"21,697,000","21,690,000","23,250,000","22,840,000",2023/03/13,High
"19,912,000","19,912,000","22,396,000","21,704,000",2023/03/12,High
"20,469,000","19,912,000","21,219,000","19,926,000",2023/03/11,Low
"22,803,000","20,143,000","22,858,000","20,457,000",2023/03/10,Low
"23,267,000","22,768,000","23,412,000","22,789,000",2023/03/08,Low
"26,713,500","18,557,000","30,223,000","23,204,000",2023/03/07,No Change
"23,481,000","21,750,000","23,481,000","23,204,000",2023/03/06,Low
"23,435,000","22,897,000","23,666,000","23,472,000",2023/03/05,High
"25,148,000","23,135,000","25,155,000","23,433,000",2023/03/04,Low
"25,003,000","24,624,000","25,647,000","25,155,000",2023/03/03,High
"25,074,000","24,356,000","25,086,000","25,017,000",2023/03/01,Low
"25,340,000","24,319,000","25,511,000","25,086,000",2023/02/28,High
"27,611,500","18,557,000","30,223,000","25,000,000",2023/02/27,Low
"28,994,500","18,557,000","30,223,000","27,766,000",2023/02/26,High
"28,976,000","18,557,000","30,223,000","27,729,000",2023/02/25,High
"26,028,000","26,000,000","26,328,000","26,300,000",2023/02/22,High
"23,179,000","23,170,000","24,035,000","24,008,000",2023/02/21,High
"23,442,000","23,094,000","23,615,000","23,135,000",2023/02/20,Low
"22,812,000","22,812,000","23,701,000","23,438,000",2023/02/19,High
"21,900,000","21,898,000","22,950,000","22,803,000",2023/02/18,High
"21,847,000","21,838,000","22,156,000","22,015,000",2023/02/16,High
"21,434,000","21,417,000","21,681,000","21,674,000",2023/02/14,High
"21,196,000","21,196,000","21,484,000","21,424,000",2023/02/13,High
"21,323,000","21,163,000","21,457,000","21,198,000",2023/02/12,Low
"21,120,000","21,083,000","21,561,000","21,519,000",2023/02/11,High
"20,875,000","20,875,000","21,219,000","21,117,000",2023/02/08,High
"20,746,000","20,531,000","21,030,000","20,880,000",2023/02/07,High
"20,699,000","20,510,000","20,976,000","20,681,000",2023/02/06,Low
"20,889,000","20,681,000","21,233,000","20,690,000",2023/02/05,Low
"21,785,000","20,402,000","21,789,000","20,884,000",2023/02/04,Low
"21,408,000","21,406,000","21,877,000","21,780,000",2023/02/01,High
"20,711,000","20,702,000","21,415,000","21,415,000",2023/01/31,High
"21,120,000","20,681,000","21,127,000","20,702,000",2023/01/30,Low
"21,360,000","20,946,000","21,404,000","21,127,000",2023/01/29,Low
"20,960,000","20,960,000","21,461,000","21,369,000",2023/01/28,High
"21,180,000","20,693,000","21,369,000","20,965,000",2023/01/27,Low
"20,614,000","20,609,000","21,288,000","21,175,000",2023/01/25,High
"20,360,000","20,035,000","20,769,000","20,626,000",2023/01/24,High
"20,831,000","20,194,000","21,023,000","20,365,000",2023/01/23,Low
"20,854,000","20,656,000","21,184,000","20,838,000",2023/01/22,Low
"20,614,000","20,540,000","21,380,000","20,840,000",2023/01/21,High
"20,325,000","20,325,000","20,619,000","20,619,000",2023/01/20,High
"20,203,000","20,171,000","20,552,000","20,335,000",2023/01/18,High
"19,921,000","19,882,000","20,365,000","20,272,000",2023/01/17,High
"19,411,000","19,411,000","20,053,000","19,914,000",2023/01/16,High
"19,217,000","19,217,000","19,420,000","19,418,000",2023/01/15,High
"19,307,000","19,113,000","19,326,000","19,215,000",2023/01/14,Low
"19,090,000","19,090,000","19,381,000","19,300,000",2023/01/13,High
"18,929,000","18,929,000","19,116,000","19,086,000",2023/01/11,High
"18,871,000","18,820,000","19,153,000","18,917,000",2023/01/10,High
"18,984,000","18,483,000","19,153,000","18,846,000",2023/01/08,Low
"18,952,000","18,405,000","19,210,000","18,991,000",2023/01/07,High
"18,268,000","18,259,000","19,007,000","18,961,000",2023/01/06,High
"18,049,000","18,049,000","18,049,000","18,049,000",2023/01/05,No Change
"18,047,000","17,954,000","18,079,000","18,049,000",2023/01/04,Low
"17,961,000","17,781,000","18,238,000","18,056,000",2023/01/03,High
"18,502,000","17,539,000","18,506,000","17,952,000",2023/01/02,Low
"18,543,000","18,497,000","18,552,000","18,497,000",2023/01/01,Low
"18,028,000","17,943,000","18,617,000","18,552,000",2022/12/31,High
"19,146,000","17,564,000","19,210,000","17,971,000",2022/12/30,Low
"19,153,000","19,153,000","19,153,000","19,153,000",2022/12/29,No Change
"19,917,000","18,719,000","19,926,000","19,153,000",2022/12/28,Low
"18,788,000","18,788,000","20,434,000","19,926,000",2022/12/27,High
"18,783,000","18,783,000","18,783,000","18,783,000",2022/12/26,No Change
"18,453,000","18,451,000","18,968,000","18,783,000",2022/12/25,High
"18,326,000","18,266,000","18,518,000","18,460,000",2022/12/24,High
"18,010,000","17,874,000","18,379,000","18,333,000",2022/12/23,High
"18,001,000","18,001,000","18,001,000","18,001,000",2022/12/22,No Change
"17,689,000","17,689,000","18,021,000","18,001,000",2022/12/21,High
"17,421,000","17,389,000","17,779,000","17,694,000",2022/12/20,High
"17,657,000","17,093,000","17,754,000","17,417,000",2022/12/19,Low
"17,437,000","17,296,000","17,673,000","17,664,000",2022/12/18,High
"17,629,000","17,079,000","17,664,000","17,421,000",2022/12/17,Low
"16,978,000","16,973,000","17,675,000","17,564,000",2022/12/16,High
"16,902,000","16,902,000","16,902,000","16,902,000",2022/12/15,No Change
"16,942,000","16,632,000","16,982,000","16,902,000",2022/12/14,No Change
"16,982,000","16,535,000","17,121,000","16,902,000",2022/12/13,High
"16,717,000","16,611,000","17,017,000","16,978,000",2022/12/12,High
"16,454,000","16,412,000","16,724,000","16,724,000",2022/12/11,High
"16,267,000","16,258,000","16,472,000","16,463,000",2022/12/10,High
"15,939,000","15,934,000","16,345,000","16,258,000",2022/12/09,High
"15,895,000","15,854,000","15,944,000","15,934,000",2022/12/07,High
"15,738,000","15,639,000","15,791,000","15,764,000",2022/12/06,High
"15,812,000","15,720,000","15,840,000","15,747,000",2022/12/05,Low
"15,944,000","15,692,000","16,154,000","15,807,000",2022/12/04,Low
"15,918,000","15,863,000","15,978,000","15,948,000",2022/12/03,High
"15,729,000","15,646,000","15,805,000","15,736,000",2022/12/02,Low
"15,773,000","15,773,000","15,773,000","15,773,000",2022/12/01,No Change
"15,542,000","15,542,000","15,782,000","15,773,000",2022/11/30,High
"15,269,000","15,267,000","15,551,000","15,544,000",2022/11/29,High
"15,293,000","15,221,000","15,369,000","15,276,000",2022/11/28,Low
"15,390,000","15,237,000","15,496,000","15,286,000",2022/11/27,Low
"15,295,000","15,246,000","15,413,000","15,383,000",2022/11/26,High
"15,034,000","15,034,000","15,034,000","15,034,000",2022/11/24,No Change
"14,962,000","14,955,000","15,671,000","15,034,000",2022/11/23,High
"15,020,000","14,928,000","15,032,000","14,955,000",2022/11/22,Low
"14,919,000","14,895,000","15,034,000","14,997,000",2022/11/21,High
"14,912,000","14,879,000","14,995,000","14,916,000",2022/11/20,Low
"15,011,000","14,877,000","15,089,000","14,919,000",2022/11/19,Low
"14,872,000","14,815,000","15,052,000","15,018,000",2022/11/18,High
"14,856,000","14,856,000","14,856,000","14,856,000",2022/11/17,No Change
"15,142,000","14,812,000","15,149,000","14,856,000",2022/11/16,Low
"15,207,000","15,140,000","15,207,000","15,147,000",2022/11/15,Low
"15,082,000","15,082,000","15,269,000","15,205,000",2022/11/14,High
"14,875,000","14,868,000","15,110,000","15,089,000",2022/11/13,High
"14,805,000","14,773,000","14,923,000","14,870,000",2022/11/12,High
"15,200,000","14,547,000","15,200,000","14,815,000",2022/11/11,High
"14,660,000","14,660,000","14,660,000","14,660,000",2022/11/10,No Change
"14,674,000","14,498,000","14,688,000","14,660,000",2022/11/09,Low
"14,755,000","14,519,000","14,870,000","14,667,000",2022/11/08,Low
"14,859,000","14,535,000","14,859,000","14,745,000",2022/11/07,Low
"14,808,000","14,725,000","15,057,000","14,861,000",2022/11/06,High
"14,491,000","14,471,000","14,808,000","14,801,000",2022/11/05,High
"14,353,000","14,344,000","14,722,000","14,621,000",2022/11/04,High
"13,930,000","13,930,000","13,930,000","13,930,000",2022/11/03,No Change
"13,963,000","13,891,000","13,963,000","13,930,000",2022/11/02,Low
"13,734,000","13,732,000","14,094,000","13,965,000",2022/11/01,High
"13,600,000","13,593,000","13,787,000","13,748,000",2022/10/31,High
"13,559,000","13,556,000","13,633,000","13,605,000",2022/10/30,High
"13,485,000","13,473,000","13,577,000","13,561,000",2022/10/29,High
"13,630,000","13,448,000","13,630,000","13,473,000",2022/10/28,Low
"13,603,000","13,593,000","13,707,000","13,616,000",2022/10/26,No Change
"13,469,000","13,469,000","13,619,000","13,616,000",2022/10/25,High
"13,376,000","13,374,000","13,494,000","13,483,000",2022/10/24,High
"13,423,000","13,351,000","13,443,000","13,369,000",2022/10/23,Low
"13,538,000","13,404,000","13,563,000","13,420,000",2022/10/22,Low
"13,416,000","13,365,000","13,642,000","13,543,000",2022/10/21,High
"13,406,000","13,406,000","13,406,000","13,406,000",2022/10/20,No Change
"13,395,000","13,305,000","13,439,000","13,406,000",2022/10/19,High
"13,448,000","13,386,000","13,494,000","13,404,000",2022/10/18,Low
"13,501,000","13,374,000","13,501,000","13,450,000",2022/10/17,Low
"13,556,000","13,473,000","13,580,000","13,492,000",2022/10/16,Low
"13,462,000","13,455,000","13,616,000","13,550,000",2022/10/15,High
"13,605,000","13,316,000","13,605,000","13,457,000",2022/10/14,Low
"13,616,000","13,616,000","13,616,000","13,616,000",2022/10/13,No Change
"13,616,000","13,603,000","13,709,000","13,616,000",2022/10/12,High
"13,586,000","13,570,000","13,656,000","13,614,000",2022/10/11,High
"13,536,000","13,536,000","13,672,000","13,598,000",2022/10/10,High
"13,517,000","13,439,000","13,656,000","13,538,000",2022/10/09,High
"13,757,000","13,501,000","13,760,000","13,501,000",2022/10/08,Low
"13,850,000","13,683,000","13,863,000","13,755,000",2022/10/07,Low
"13,986,000","13,658,000","14,000,000","13,824,000",2022/10/05,Low
"13,986,000","13,986,000","13,986,000","13,986,000",2022/10/04,No Change
"13,935,000","13,891,000","14,002,000","13,986,000",2022/10/03,High
"13,778,000","13,720,000","13,979,000","13,928,000",2022/10/02,High
"13,748,000","13,697,000","13,863,000","13,767,000",2022/10/01,High
"13,429,000","13,418,000","13,771,000","13,743,000",2022/09/30,High
"13,298,000","13,298,000","13,298,000","13,298,000",2022/09/29,No Change
"13,176,000","13,159,000","13,305,000","13,298,000",2022/09/28,High
"13,120,000","12,968,000","13,194,000","13,173,000",2022/09/27,High
"13,113,000","13,113,000","13,113,000","13,113,000",2022/09/26,No Change
"13,120,000","13,095,000","13,178,000","13,113,000",2022/09/25,High
"13,109,000","13,109,000","13,109,000","13,109,000",2022/09/24,No Change
"13,296,000","13,092,000","13,298,000","13,109,000",2022/09/23,Low
"13,323,000","13,323,000","13,323,000","13,323,000",2022/09/22,No Change
"13,215,000","13,189,000","13,346,000","13,323,000",2022/09/21,High
"13,079,000","12,935,000","13,275,000","13,212,000",2022/09/20,High
"13,062,000","13,039,000","13,166,000","13,065,000",2022/09/19,Low
"13,088,000","13,021,000","13,136,000","13,069,000",2022/09/18,Low
"13,238,000","13,069,000","13,284,000","13,092,000",2022/09/17,Low
"13,224,000","13,224,000","13,224,000","13,224,000",2022/09/15,No Change
"13,236,000","13,224,000","13,339,000","13,224,000",2022/09/14,Low
"13,376,000","13,120,000","13,379,000","13,252,000",2022/09/13,Low
"13,249,000","13,231,000","13,492,000","13,379,000",2022/09/12,High
"13,122,000","13,088,000","13,272,000","13,259,000",2022/09/11,High
"12,864,000","12,848,000","12,998,000","12,989,000",2022/09/10,High
"13,057,000","12,818,000","13,057,000","12,850,000",2022/09/09,High
"12,827,000","12,827,000","12,827,000","12,827,000",2022/09/08,No Change
"12,767,000","12,758,000","12,871,000","12,827,000",2022/09/07,High
"12,753,000","12,633,000","12,778,000","12,758,000",2022/09/06,Low
"12,710,000","12,710,000","12,836,000","12,762,000",2022/09/05,High
"12,836,000","12,716,000","12,848,000","12,730,000",2022/09/04,Low
"12,702,000","12,688,000","12,871,000","12,834,000",2022/09/03,High
"12,566,000","12,524,000","12,836,000","12,695,000",2022/09/02,High
"12,564,000","12,564,000","12,564,000","12,564,000",2022/09/01,No Change
"12,681,000","12,543,000","12,686,000","12,564,000",2022/08/31,Low
"12,656,000","12,640,000","12,795,000","12,691,000",2022/08/30,High
"12,651,000","12,573,000","12,718,000","12,654,000",2022/08/29,High
"12,557,000","12,531,000","12,684,000","12,647,000",2022/08/28,High
"12,728,000","12,554,000","13,019,000","12,561,000",2022/08/27,Low
"12,804,000","12,716,000","12,986,000","12,730,000",2022/08/26,Low
"12,845,000","12,845,000","12,845,000","12,845,000",2022/08/25,No Change
"12,492,000","12,451,000","12,880,000","12,845,000",2022/08/24,High
"12,508,000","12,312,000","12,524,000","12,485,000",2022/08/23,Low
"12,344,000","12,335,000","12,670,000","12,511,000",2022/08/22,High
"12,349,000","12,301,000","12,723,000","12,337,000",2022/08/21,Low
"11,892,000","11,850,000","12,513,000","12,361,000",2022/08/20,High
"12,737,000","11,966,000","12,739,000","11,968,000",2022/08/19,Low
"12,751,000","12,751,000","12,751,000","12,751,000",2022/08/18,No Change
"12,822,000","12,723,000","12,894,000","12,751,000",2022/08/17,Low
"13,025,000","12,695,000","13,032,000","12,845,000",2022/08/16,Low
"13,007,000","13,005,000","13,169,000","13,028,000",2022/08/15,High
"13,279,000","12,982,000","13,293,000","13,005,000",2022/08/14,Low
"13,266,000","13,132,000","13,291,000","13,282,000",2022/08/13,High
"13,725,000","13,270,000","13,725,000","13,272,000",2022/08/12,Low
"13,732,000","13,732,000","13,732,000","13,732,000",2022/08/11,No Change
"13,563,000","13,515,000","13,741,000","13,732,000",2022/08/10,High
"13,727,000","13,478,000","13,730,000","13,589,000",2022/08/09,Low
"13,681,000","13,674,000","13,843,000","13,725,000",2022/08/08,High
"13,676,000","13,676,000","13,676,000","13,676,000",2022/08/06,High
"13,653,000","13,651,000","13,840,000","13,636,000",2022/08/05,Low
"13,741,000","13,741,000","13,741,000","13,741,000",2022/08/04,No Change
"13,561,000","13,559,000","13,750,000","13,741,000",2022/08/03,High
"13,660,000","13,478,000","13,690,000","13,550,000",2022/08/02,Low
"13,582,000","13,582,000","13,757,000","13,665,000",2022/08/01,High
"13,656,000","13,570,000","13,679,000","13,598,000",2022/07/31,Low
"13,767,000","13,646,000","13,783,000","13,683,000",2022/07/30,Low
"13,635,000","13,635,000","13,810,000","13,776,000",2022/07/29,High
"13,623,000","13,623,000","13,623,000","13,623,000",2022/07/28,No Change
"13,522,000","13,520,000","13,748,000","13,623,000",2022/07/27,High
"13,554,000","13,480,000","13,598,000","13,531,000",2022/07/26,Low
"13,455,000","13,446,000","13,651,000","13,538,000",2022/07/25,High
"13,476,000","13,376,000","13,586,000","13,457,000",2022/07/24,Low
"13,559,000","13,450,000","13,577,000","13,485,000",2022/07/23,Low
"13,513,000","13,513,000","13,743,000","13,554,000",2022/07/22,High
"13,536,000","13,536,000","13,536,000","13,536,000",2022/07/21,No Change
"13,496,000","13,358,000","13,552,000","13,536,000",2022/07/20,High
"13,501,000","13,369,000","13,550,000","13,506,000",2022/07/19,High
"13,663,000","13,409,000","13,676,000","13,494,000",2022/07/18,Low
"13,672,000","13,672,000","13,672,000","13,672,000",2022/07/17,No Change
"13,739,000","13,506,000","13,739,000","13,672,000",2022/07/16,Low
"13,813,000","13,697,000","13,990,000","13,727,000",2022/07/15,Low
"13,810,000","13,810,000","13,810,000","13,810,000",2022/07/14,No Change
"13,979,000","13,799,000","13,986,000","13,810,000",2022/07/13,Low
"13,817,000","13,750,000","14,030,000","13,997,000",2022/07/12,High
"13,898,000","13,764,000","13,903,000","13,813,000",2022/07/11,Low
"13,857,000","13,836,000","14,030,000","13,919,000",2022/07/10,High
"13,851,000","13,836,000","13,857,000","13,845,000",2022/07/09,No Change
"13,836,000","13,836,000","13,857,000","13,845,000",2022/07/08,High
"13,817,000","13,817,000","13,817,000","13,817,000",2022/07/07,No Change
"13,676,000","13,538,000","13,887,000","13,817,000",2022/07/06,High
"13,642,000","13,642,000","14,085,000","13,720,000",2022/07/05,High
"14,228,000","13,640,000","14,244,000","13,646,000",2022/07/04,Low
"14,194,000","13,787,000","14,265,000","14,247,000",2022/07/03,High
"14,551,000","14,228,000","14,581,000","14,235,000",2022/07/02,Low
"14,355,000","14,164,000","14,607,000","14,572,000",2022/07/01,High
"14,341,000","14,341,000","14,341,000","14,341,000",2022/06/30,No Change
"13,854,000","13,843,000","14,441,000","14,341,000",2022/06/29,High
"13,584,000","13,580,000","13,914,000","13,843,000",2022/06/28,High
"13,543,000","13,536,000","13,702,000","13,577,000",2022/06/27,High
"13,942,000","13,365,000","14,020,000","13,538,000",2022/06/26,Low
"14,131,000","13,928,000","14,164,000","13,935,000",2022/06/25,Low
"14,489,000","14,122,000","14,491,000","14,178,000",2022/06/24,Low
"14,445,000","14,445,000","14,445,000","14,445,000",2022/06/23,No Change
"14,445,000","14,351,000","14,498,000","14,445,000",2022/06/22,High
